property_id,address,city,neighborhood,latitude,longitude,property_type,year_built,sale_date,condition,finished_basement,renovated,near_transit,backs_onto_park,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,garage_spaces,sale_price
AB-00981,1834 Prairie Ave,Red Deer,West Park,52.275471,-113.833181,Detached,1982.0,2026-04-05,Good,True,False,False,False,5,2.0,1913,1395.0,2,637000
AB-00982,2723 River Way,Calgary,Kensington,51.042954,-114.118975,Detached,2013.0,2026-05-15,Average,False,False,False,False,5,3.5,1958,3773.0,2,923000
AB-00983,4452 Cedar Ave,Red Deer,Timberlands,52.240419,-113.80967,Duplex,2006.0,2024-11-01,Average,False,False,False,False,4,2.0,1531,3470.0,1,378000
AB-00984,3076 Prairie Blvd,St. Albert,Mission,53.647853,-113.625527,Detached,1966.0,2022-08-18,Average,False,True,False,False,4,2.5,2265,5822.0,1,808000
AB-00985,2926 River Way,St. Albert,Lacombe Park,53.620522,-113.619361,Condo,1963.0,2022-09-18,Average,True,False,True,True,2,2.0,1202,,2,315000
AB-00986,2828 Park Rd,Calgary,Seton,51.083338,-114.083433,Townhouse,1978.0,2025-10-01,Average,False,False,False,False,3,2.5,1132,1848.0,0,317000
AB-00987,6540 Park Ave,Airdrie,Bayside,51.302024,-114.081777,Detached,2023.0,2022-11-02,Average,True,False,False,False,4,3.0,1766,4558.0,2,714000
AB-00988,9455 River Blvd,Calgary,Kensington,51.00025,-114.041802,Detached,2016.0,2026-04-13,Poor,True,False,False,False,4,3.5,1650,6066.0,3,740000
AB-00989,560 Prairie St,Airdrie,Coopers Crossing,51.300434,-114.067638,Detached,1991.0,2025-05-31,Fair,True,False,False,False,5,3.5,2122,4006.0,1,644000
AB-00990,8388 Aspen Blvd,Edmonton,Glenora,53.546631,-113.537666,Detached,2019.0,2025-11-05,Average,False,False,False,False,4,3.0,2413,6156.0,3,1163000
AB-00991,4656 Park Ave,Calgary,Bridgeland,51.072092,-114.07299,Townhouse,1965.0,2022-08-18,Average,True,False,False,False,3,1.5,1354,900.0,2,494000
AB-00992,2544 Prairie Way,Calgary,Seton,50.933515,-114.059341,Condo,1971.0,2024-10-16,Poor,False,False,True,False,1,1.0,609,,1,139000
AB-00993,9823 Cedar St,Edmonton,Summerside,53.642533,-113.507552,Detached,2020.0,2026-02-11,Fair,True,True,True,False,5,4.0,1189,4025.0,2,514000
AB-00994,1562 Maple St,Edmonton,Windermere,53.472939,-113.501462,Condo,1977.0,2026-02-21,Fair,True,True,True,False,3,2.0,706,,0,209000
AB-00995,3607 Maple Rd,Calgary,Seton,51.053949,-114.078655,Townhouse,1985.0,2025-03-24,Excellent,True,True,True,False,4,2.5,1250,1742.0,2,447000
AB-00996,472 Aspen Blvd,Red Deer,West Park,52.196337,-113.777937,Duplex,1972.0,2026-01-16,Fair,False,False,False,False,2,2.5,1586,1435.0,1,350000
AB-00997,5833 Prairie Blvd,Edmonton,Terwillegar,53.521323,-113.505624,Detached,2006.0,2026-04-02,Excellent,False,False,True,False,3,3.5,1924,3525.0,2,801000
AB-00998,3849 Cedar St,Red Deer,Lancaster,52.318056,-113.830075,Townhouse,1962.0,2025-11-25,Good,False,False,True,False,2,2.5,1165,2126.0,1,291000
AB-00999,7994 Maple Blvd,Edmonton,Oliver,53.517962,-113.479969,Detached,1979.0,2024-09-18,Poor,True,True,False,True,3,4.0,1088,5991.0,3,399000
AB-01000,2229 River Rd,Calgary,Beltline,51.066666,-114.084478,Semi-Detached,1962.0,2026-02-19,Average,True,True,False,False,3,1.5,1946,2500.0,1,682000
AB-01001,6050 Cedar Blvd,Red Deer,Clearview,52.267607,-113.814019,Detached,1975.0,2024-08-22,Poor,False,False,False,False,5,2.5,1867,4185.0,2,458000
AB-01002,2342 Park Blvd,Calgary,Seton,51.077023,-114.119178,Detached,2021.0,2026-02-15,Good,True,True,True,False,4,2.5,1988,6157.0,2,1016000
AB-01003,4624 Maple Blvd,Edmonton,Summerside,53.567791,-113.579809,Detached,1972.0,2024-12-27,Average,True,True,True,False,5,3.5,1416,5905.0,2,564000
AB-01004,3302 Aspen St,Calgary,Kensington,51.09198,-114.101316,Detached,1967.0,2026-02-24,Average,True,False,True,True,3,3.5,1739,4289.0,3,727000
AB-01005,3320 Maple St,Edmonton,Terwillegar,53.541142,-113.441313,Detached,2011.0,2025-12-04,Average,True,False,False,False,4,2.5,1984,6022.0,2,865000
AB-01006,3382 Aspen Blvd,Red Deer,Lancaster,52.248436,-113.789629,Detached,1985.0,2025-03-15,Excellent,False,False,False,False,3,2.0,969,4564.0,1,284000
AB-01007,1043 Park Blvd,Edmonton,Laurel,53.551311,-113.440629,Townhouse,2020.0,2026-02-26,Poor,True,False,False,False,3,2.5,1987,2065.0,1,611000
AB-01008,4403 Aspen Ave,Sherwood Park,Summerwood,53.545774,-113.302069,Semi-Detached,1964.0,2024-11-20,Poor,True,False,False,False,3,2.5,1811,3959.0,2,468000
AB-01009,792 Park Way,Calgary,Aspen Woods,50.997431,-114.075314,Townhouse,2000.0,2026-05-01,Good,False,False,False,False,3,2.5,1143,1456.0,1,445000
AB-01010,9771 Cedar St,Airdrie,Reunion,51.296843,-114.037896,Duplex,,2025-05-13,Average,False,False,True,False,3,2.0,1503,2774.0,0,460000
AB-01011,2954 Park Blvd,Airdrie,Kings Heights,51.29985,-114.04176,Detached,1994.0,2024-07-03,Average,False,False,False,False,4,2.0,2562,3706.0,2,789000
AB-01012,2386 Maple Ave,Airdrie,Hillcrest,51.267852,-113.970848,Semi-Detached,1981.0,2024-12-28,Good,False,False,False,True,2,2.5,1147,3545.0,2,389000
AB-01013,9041 Maple Ave,Calgary,Mahogany,51.061338,-114.04344,Townhouse,,2024-06-20,Fair,False,False,False,False,3,2.5,1693,1373.0,1,504000
AB-01014,8906 Aspen Way,St. Albert,Mission,53.686833,-113.615363,Condo,1962.0,2022-08-01,Good,False,False,False,False,3,1.0,680,,0,187000
AB-01015,3919 Aspen Blvd,Airdrie,Bayside,51.271769,-114.019981,Detached,,2023-05-23,Average,False,True,True,False,3,3.5,1580,3736.0,2,550000
AB-01016,6330 Aspen St,Edmonton,Glenora,53.506898,-113.463609,Detached,1983.0,2025-04-22,Good,True,False,True,False,4,3.0,1945,3173.0,2,919000
AB-01017,6524 Aspen Blvd,Leduc,West Haven,53.223441,-113.566097,Detached,2024.0,2026-04-18,Fair,True,False,True,True,3,3.0,1773,3978.0,2,636000
AB-01018,4754 Prairie Way,Leduc,Meadowview,53.219028,-113.537247,Duplex,1991.0,2025-07-02,Average,False,False,False,False,3,2.0,1709,2452.0,0,421000
AB-01019,6265 Cedar Way,Sherwood Park,Nottingham,53.570149,-113.288591,Detached,1996.0,2025-09-10,Good,False,False,True,False,4,3.5,1716,6790.0,3,657000
AB-01020,4083 Prairie Blvd,Edmonton,Westmount,53.532953,-113.433,Detached,2005.0,2024-11-26,Average,True,False,False,False,4,2.0,2045,6475.0,1,916000
AB-01021,6574 Cedar Ave,Edmonton,Rutherford,53.566659,-113.430162,Semi-Detached,1977.0,2022-12-17,Excellent,False,False,False,False,3,2.5,2049,3444.0,2,694000
AB-01022,9925 Prairie Ave,Edmonton,Terwillegar,53.554449,-113.551875,Detached,1991.0,2023-11-12,Average,False,True,True,False,6,2.0,1724,4661.0,3,699000
AB-01023,5546 Prairie St,Leduc,Black Stone,53.313107,-113.498793,Detached,2025.0,2023-06-06,Fair,False,True,True,False,3,4.0,2443,2570.0,2,795000
AB-01024,9393 Cedar Blvd,Edmonton,Windermere,53.58915,-113.449579,Detached,1995.0,2025-02-12,Poor,False,False,False,False,4,3.5,2194,5203.0,2,720000
AB-01025,146 Cedar Blvd,St. Albert,Lacombe Park,53.633399,-113.658368,Townhouse,1965.0,2026-01-11,Average,True,True,True,False,3,2.5,1496,1697.0,1,497000
AB-01026,8921 Aspen Ave,Fort McMurray,Thickwood,56.700808,-111.439057,Condo,1993.0,2024-10-21,Average,True,False,False,False,2,2.0,1078,,1,259000
AB-01027,907 Maple St,Calgary,Aspen Woods,51.08856,-114.036354,Townhouse,2000.0,2024-10-03,Good,False,True,False,False,4,2.0,1458,1920.0,1,699000
AB-01028,1113 River Way,Calgary,Inglewood,50.996075,-114.080706,Condo,2014.0,2024-11-17,Good,False,True,True,False,1,1.0,921,,1,383000
AB-01029,905 Maple Way,Red Deer,Timberlands,52.256944,-113.857542,Detached,2008.0,2024-10-30,Average,True,True,False,False,4,2.5,1926,5803.0,2,670000
AB-01030,6824 Maple Rd,Edmonton,Terwillegar,53.523151,-113.504407,Condo,2015.0,2025-09-13,Average,True,False,False,False,3,1.5,917,,0,274000
AB-01031,3716 River Way,Leduc,Tribute,53.310246,-113.480506,Duplex,1999.0,2026-05-10,Good,False,True,False,False,3,3.0,1763,2593.0,1,528000
AB-01032,6596 Prairie Rd,Calgary,Inglewood,50.993179,-114.133723,Duplex,1997.0,2025-06-18,Fair,True,True,False,False,4,2.0,1167,1339.0,1,462000
AB-01033,7937 Prairie Blvd,Edmonton,Oliver,53.468385,-113.547708,Detached,2017.0,2026-01-22,Average,False,False,False,True,3,2.5,2002,5667.0,2,880000
AB-01034,8571 Prairie Blvd,Edmonton,Windermere,53.565869,-113.420189,Detached,1992.0,2024-06-02,Average,False,False,True,False,5,3.5,2079,5023.0,2,853000
AB-01035,9857 Park Blvd,Calgary,Inglewood,51.128424,-114.166371,Semi-Detached,1970.0,2024-05-26,Average,False,True,True,False,3,2.5,1570,3354.0,0,608000
AB-01036,8763 Park Ave,Sherwood Park,Emerald Hills,53.518192,-113.297903,Townhouse,1981.0,2025-02-03,Fair,True,False,False,False,3,1.5,1321,2083.0,0,367000
AB-01037,8522 River Rd,Leduc,West Haven,53.229718,-113.568369,Detached,2007.0,2024-07-21,Excellent,False,False,False,False,4,4.0,3350,6169.0,2,1220000
AB-01038,7754 Park Ave,Calgary,Aspen Woods,51.070349,-114.12924,Detached,2007.0,2024-03-22,Average,True,False,True,False,4,3.0,1141,4803.0,2,655000
AB-01039,6623 River Ave,Calgary,Auburn Bay,51.039746,-113.999976,Townhouse,2016.0,2024-08-17,Excellent,False,False,False,True,3,2.5,1471,1432.0,0,621000
AB-01040,8994 Maple St,Leduc,West Haven,53.262081,-113.572329,Semi-Detached,2005.0,2025-05-08,Good,False,False,True,False,3,3.0,1552,3009.0,2,435000
AB-01041,4470 Aspen Ave,Edmonton,Rutherford,53.560035,-113.496406,Townhouse,2024.0,2025-10-16,Good,False,True,False,False,3,2.0,1860,1877.0,1,611000
AB-01042,1197 Cedar Rd,St. Albert,Erin Ridge,53.710198,-113.681153,Semi-Detached,1996.0,2023-08-28,Average,True,False,False,False,3,2.0,1494,1920.0,1,467000
AB-01043,9151 Maple St,Calgary,Bridgeland,51.045208,-114.127526,Duplex,1987.0,2024-08-11,Average,False,False,False,False,4,2.5,1326,3701.0,1,521000
AB-01044,9404 Aspen Blvd,Calgary,Mahogany,51.069751,-113.964154,Semi-Detached,2009.0,2022-12-16,Good,False,True,False,False,4,2.5,1769,3630.0,1,842000
AB-01045,4258 Cedar Ave,Edmonton,Laurel,53.559511,-113.471341,Semi-Detached,2017.0,2026-03-09,Good,False,False,False,False,3,3.0,1343,4499.0,0,442000
AB-01046,3957 River Way,Red Deer,Timberlands,52.297082,-113.763001,Detached,2017.0,2026-01-05,Fair,False,False,False,False,5,3.5,1873,4224.0,2,497000
AB-01047,9571 Aspen Ave,Calgary,Mahogany,51.083965,-114.080301,Condo,2025.0,2026-02-04,Excellent,True,True,True,False,2,2.0,845,,1,380000
AB-01048,9879 Prairie Way,Edmonton,Windermere,53.536604,-113.548546,Townhouse,1963.0,2022-07-17,Average,False,False,True,True,3,2.0,1437,1970.0,0,429000
AB-01049,4097 Prairie St,Edmonton,Laurel,53.541252,-113.512875,Detached,1997.0,2026-04-21,Excellent,False,True,False,False,3,2.0,2269,5223.0,2,948000
AB-01050,3353 Prairie St,Calgary,Mahogany,50.997763,-114.038436,Detached,1972.0,2025-04-21,Poor,False,True,False,False,4,3.5,2421,4797.0,2,821000
AB-01051,6488 Cedar Rd,Calgary,Inglewood,51.04398,-114.058887,Semi-Detached,2015.0,2026-05-26,Average,False,False,False,False,2,1.5,1559,4486.0,2,611000
AB-01052,9790 Park Way,Red Deer,Timberlands,52.289433,-113.881192,Condo,2011.0,2024-12-20,Good,False,False,False,False,1,1.0,801,,0,203000
AB-01053,7622 Maple Way,Calgary,Bridgeland,51.081001,-114.05685,Detached,2011.0,2025-03-22,Fair,False,False,False,True,3,3.0,1995,5249.0,2,957000
AB-01054,7530 Maple Way,Calgary,Auburn Bay,51.047656,-114.120016,Duplex,2014.0,2025-05-18,Average,True,False,True,False,2,1.5,1171,2895.0,2,475000
AB-01055,5059 Maple Way,Edmonton,Laurel,53.563776,-113.489997,Semi-Detached,1983.0,2022-11-01,Average,True,True,True,False,4,2.5,2247,3186.0,1,706000
AB-01056,2360 Cedar Rd,Calgary,Seton,51.019998,-114.134538,Condo,1971.0,2025-12-01,Good,False,True,False,False,1,1.0,450,,0,142000
AB-01057,2408 Aspen Blvd,Calgary,Aspen Woods,51.07582,-114.122379,Detached,1994.0,2024-10-15,Average,True,True,False,False,5,3.0,1898,4784.0,1,941000
AB-01058,843 Park Blvd,Leduc,Black Stone,53.276959,-113.538125,Detached,1997.0,2026-01-30,Average,True,False,True,False,3,3.5,1980,6434.0,2,688000
AB-01059,5706 Cedar Rd,Calgary,Beltline,51.008651,-114.069826,Townhouse,2011.0,2023-02-24,Average,True,False,True,False,2,2.5,1450,1900.0,0,511000
AB-01060,1557 Cedar Way,Fort McMurray,Beacon Hill,56.815578,-111.380795,Detached,1995.0,2024-12-26,Poor,True,False,False,False,4,2.5,1986,4623.0,2,530000
AB-01061,1179 Maple Rd,Edmonton,Rutherford,53.604668,-113.520325,Detached,2007.0,2022-08-22,Poor,False,False,True,False,5,3.0,1889,5823.0,3,558000
AB-01062,7102 Maple St,Fort McMurray,Beacon Hill,56.711435,-111.390593,Detached,1971.0,2025-10-19,Average,False,False,False,False,4,3.5,2317,3543.0,3,667000
AB-01063,8027 Park St,Edmonton,Glenora,53.536519,-113.494442,Detached,1961.0,2022-10-30,Poor,False,False,True,False,3,3.0,2260,4379.0,2,776000
AB-01064,6852 Park Ave,Sherwood Park,Emerald Hills,53.570734,-113.278031,Duplex,1987.0,2025-08-27,Good,False,False,False,False,3,2.0,1477,3105.0,1,479000
AB-01065,1258 Maple Rd,Airdrie,Hillcrest,51.293458,-113.992822,Condo,1970.0,2026-01-02,Average,True,False,False,False,3,1.0,501,,0,123000
AB-01066,8685 River Rd,Edmonton,Westmount,53.523034,-113.519635,Condo,2006.0,2024-01-05,Average,False,True,False,False,1,2.0,697,,1,230000
AB-01067,8979 Aspen Ave,Calgary,Inglewood,51.076479,-114.066343,Semi-Detached,1992.0,2025-12-09,Good,True,True,False,False,3,2.0,1860,2874.0,2,816000
AB-01068,4633 Prairie St,Calgary,Aspen Woods,51.056095,-113.969488,Detached,2017.0,2025-03-06,Good,False,False,False,False,3,2.0,1854,6095.0,2,996000
AB-01069,8183 Prairie Rd,Edmonton,Oliver,53.515675,-113.494289,Townhouse,2001.0,2024-07-26,Fair,False,True,True,False,2,1.5,1479,1535.0,2,476000
AB-01070,4932 Prairie Blvd,Fort McMurray,Abasand,56.687144,-111.366715,Duplex,1962.0,2026-04-14,Fair,False,True,False,False,4,1.5,2267,2671.0,2,491000
AB-01071,1454 Prairie Ave,Calgary,Bridgeland,51.072511,-114.028087,Detached,1982.0,2025-07-22,Excellent,False,False,False,False,5,2.5,1908,5219.0,3,896000
AB-01072,3099 Park Way,Edmonton,Rutherford,53.506618,-113.479855,Duplex,2003.0,2024-08-29,Average,False,False,False,True,3,1.5,1407,2263.0,1,395000
AB-01073,9764 Prairie Rd,Sherwood Park,Summerwood,53.560439,-113.214636,Duplex,1966.0,2025-10-15,Excellent,False,False,True,False,3,2.5,1333,2103.0,1,394000
AB-01074,5805 River St,Edmonton,Summerside,53.541729,-113.493094,Condo,1975.0,2023-03-28,Poor,True,False,False,False,2,1.0,450,,1,104000
AB-01075,2955 Aspen Rd,Edmonton,Terwillegar,53.558963,-113.446981,Townhouse,2003.0,2025-10-02,Good,False,False,True,True,4,3.0,1238,1699.0,2,407000
AB-01076,7120 Aspen St,Calgary,Beltline,51.012571,-113.993997,Detached,1962.0,2025-05-08,Average,False,False,True,False,6,3.0,1783,5456.0,2,669000
AB-01077,9443 Park Rd,Edmonton,Westmount,53.525405,-113.576896,Semi-Detached,,2025-05-21,Good,False,True,False,False,3,1.5,1537,3644.0,2,587000
AB-01078,3581 Cedar Rd,St. Albert,Lacombe Park,53.600875,-113.583945,Detached,1961.0,2025-05-04,Fair,True,True,False,False,3,2.5,2413,4795.0,2,803000
AB-01079,1660 Maple St,Edmonton,Oliver,53.573076,-113.386623,Townhouse,1988.0,2026-05-07,Average,False,False,False,False,3,2.5,1222,1874.0,0,379000
AB-01080,328 River St,Edmonton,Summerside,53.510195,-113.490995,Detached,2025.0,2025-05-02,Average,False,False,False,True,5,3.0,2471,4592.0,3,1027000
AB-01081,9366 River St,Leduc,Black Stone,53.253265,-113.531331,Condo,2017.0,2024-10-09,Average,False,False,False,False,3,1.0,612,,1,156000
AB-01082,5895 Aspen Ave,Sherwood Park,Nottingham,53.523455,-113.318826,Townhouse,1978.0,2025-02-20,Average,False,False,False,False,4,2.5,1476,1945.0,2,386000
AB-01083,7168 Prairie Ave,Leduc,Meadowview,53.25153,-113.591096,Detached,,2024-09-24,Average,False,True,False,False,4,2.5,2753,5216.0,2,954000
AB-01084,1936 Aspen Blvd,St. Albert,Riverside,53.645054,-113.59859,Townhouse,1972.0,2025-05-24,Average,True,False,False,False,3,1.5,1081,1585.0,1,326000
AB-01085,5665 River Blvd,Calgary,Auburn Bay,51.007739,-114.083463,Townhouse,1965.0,2024-06-22,Good,False,True,False,False,3,2.5,1801,2053.0,0,599000
AB-01086,5195 Maple St,Airdrie,Hillcrest,51.242777,-113.960284,Condo,2002.0,2024-01-19,Excellent,True,False,True,True,2,1.0,1305,,1,423000
AB-01087,1552 Park Rd,Calgary,Aspen Woods,51.015215,-114.038111,Semi-Detached,1979.0,2025-08-27,Fair,False,False,False,False,3,3.0,1801,3118.0,1,698000
AB-01088,2173 Prairie St,St. Albert,Erin Ridge,53.609506,-113.695745,Detached,1985.0,2024-08-28,Good,True,True,False,False,6,3.0,2387,5184.0,2,1037000
AB-01089,3277 Maple Ave,Edmonton,Oliver,53.52725,-113.514804,Detached,1973.0,2025-04-07,Average,True,True,True,False,4,3.0,2140,4041.0,3,758000
AB-01090,6618 Aspen St,Red Deer,Clearview,52.253663,-113.844441,Detached,2018.0,2025-10-22,Average,True,True,True,False,5,2.5,1582,3839.0,2,517000
AB-01091,769 River Way,Calgary,Inglewood,51.017434,-114.059641,Townhouse,1998.0,2024-12-12,Average,True,False,True,False,3,3.0,1855,2426.0,0,707000
AB-01092,3426 Maple Blvd,Fort McMurray,Beacon Hill,56.764924,-111.403656,Duplex,1970.0,2025-01-11,Good,True,False,False,False,2,2.0,1783,2226.0,0,450000
AB-01093,1478 Aspen Way,Calgary,Inglewood,51.135277,-114.125888,Semi-Detached,2010.0,2025-06-03,Excellent,True,False,True,False,3,3.0,1767,4232.0,1,890000
AB-01094,9398 Cedar Rd,Edmonton,Glenora,53.494633,-113.550625,Semi-Detached,1984.0,2024-08-15,Good,False,True,True,False,3,3.0,1427,3826.0,2,596000
AB-01095,2351 Prairie Rd,Calgary,Inglewood,51.022262,-114.042243,Condo,1987.0,2022-11-18,Good,False,True,True,False,1,1.0,867,,0,329000
AB-01096,6777 River Ave,Sherwood Park,Summerwood,53.555754,-113.35046,Semi-Detached,1972.0,2024-06-10,Good,True,False,False,False,3,3.0,1729,4495.0,2,627000
AB-01097,3158 Park St,Edmonton,Laurel,53.601181,-113.473249,Duplex,1996.0,2025-10-10,Excellent,True,True,True,False,4,2.5,1280,3437.0,2,464000
AB-01098,6225 Prairie Rd,Sherwood Park,Emerald Hills,53.535281,-113.292119,Detached,2023.0,2025-02-15,Average,False,False,False,False,5,3.0,1536,6787.0,2,654000
AB-01099,6006 River Blvd,Calgary,Auburn Bay,51.037397,-114.08597,Detached,2002.0,2025-02-10,Excellent,False,True,False,False,5,3.5,2263,5534.0,3,1157000
AB-01100,4778 Park St,St. Albert,Mission,53.621494,-113.576905,Condo,1970.0,2026-05-31,Average,False,False,False,False,1,1.0,971,,0,242000
AB-01101,6605 Park Blvd,Edmonton,Windermere,53.511844,-113.506058,Duplex,2007.0,2025-10-06,Average,True,False,True,False,2,2.0,1211,2268.0,0,490000
AB-01102,4438 Prairie Way,St. Albert,Riverside,53.637097,-113.655151,Condo,1996.0,2025-09-28,Fair,False,True,False,True,1,1.0,672,,2,190000
AB-01103,396 Maple Way,St. Albert,Oakmont,53.62372,-113.601287,Detached,2018.0,2026-02-04,Average,False,False,False,False,5,3.0,1270,4935.0,2,520000
AB-01104,3526 Park Rd,Airdrie,Coopers Crossing,51.299061,-114.005472,Detached,1995.0,2025-12-10,Average,False,False,False,False,4,2.0,1410,6501.0,3,501000
AB-01105,6832 Park Ave,Sherwood Park,Nottingham,53.557846,-113.37431,Detached,1963.0,2025-03-10,Good,False,True,False,False,4,3.0,1717,5461.0,2,624000
AB-01106,5950 River Blvd,Calgary,Bridgeland,51.086466,-114.106628,Semi-Detached,1965.0,2024-04-05,Excellent,True,False,True,False,2,3.0,1473,3404.0,1,611000
AB-01107,3152 Park Blvd,Fort McMurray,Timberlea,56.714548,-111.344314,Detached,1976.0,2025-11-21,Fair,True,True,True,False,3,3.5,1719,4238.0,2,508000
AB-01108,2794 Maple Ave,Red Deer,Clearview,52.248453,-113.826027,Duplex,1971.0,2025-05-17,Average,False,False,True,False,3,2.0,1569,1608.0,2,413000
AB-01109,6219 Aspen Rd,Edmonton,Glenora,53.476139,-113.492269,Townhouse,1991.0,2024-08-02,Average,False,False,True,False,2,2.5,1281,900.0,2,478000
AB-01110,6057 Cedar Ave,Red Deer,Anders,52.308779,-113.835482,Detached,1982.0,2025-10-21,Poor,True,False,True,False,4,3.5,2118,5401.0,2,595000
AB-01111,8256 Maple Way,Edmonton,Rutherford,53.482854,-113.506168,Detached,1983.0,2025-11-16,Average,True,True,False,False,3,4.0,1215,4114.0,1,429000
AB-01112,8177 Prairie Blvd,Edmonton,Summerside,53.548266,-113.53554,Condo,1971.0,2023-09-14,Excellent,False,True,False,False,2,1.5,875,,2,273000
AB-01113,2744 Prairie Way,Calgary,Aspen Woods,51.034073,-114.0939,Detached,1979.0,2026-02-20,Fair,False,False,False,False,3,4.0,1276,6835.0,2,626000
AB-01114,5895 Cedar St,Fort McMurray,Beacon Hill,56.688332,-111.382054,Detached,1983.0,2024-09-14,Average,False,False,False,True,5,4.0,1390,3849.0,2,451000
AB-01115,8157 Park St,Calgary,Auburn Bay,51.13472,-114.173124,Condo,1967.0,2026-06-02,Average,False,False,False,False,1,2.0,1012,,0,278000
AB-01116,1039 Aspen Rd,St. Albert,Riverside,53.608808,-113.666495,Detached,2009.0,2025-10-17,Average,False,False,False,False,3,3.0,1699,4496.0,2,713000
AB-01117,1202 Park St,Edmonton,Terwillegar,53.593386,-113.561864,Duplex,1982.0,2025-09-07,Excellent,True,False,False,False,2,2.0,1685,2816.0,1,574000
AB-01118,7486 Aspen Blvd,Calgary,Beltline,51.050359,-114.067271,Townhouse,1987.0,2025-12-01,Average,True,False,False,True,3,2.5,805,1450.0,1,284000
AB-01119,1571 River Rd,Edmonton,Oliver,53.554487,-113.460813,Townhouse,1977.0,2025-11-14,Good,False,False,False,False,2,3.0,997,2201.0,1,273000
AB-01120,8027 River St,Calgary,Auburn Bay,51.030794,-114.047854,Detached,1981.0,2025-12-01,Average,True,False,False,True,4,3.0,2090,3774.0,2,831000
AB-01121,3507 Prairie Way,Airdrie,Hillcrest,51.29192,-114.083319,Condo,2005.0,2022-06-24,Average,False,True,False,False,2,1.0,662,,1,191000
AB-01122,2142 River St,Calgary,Aspen Woods,51.026271,-114.095461,Detached,2002.0,2024-10-16,Average,True,False,False,False,6,3.0,1857,6542.0,2,937000
AB-01123,6995 Aspen Blvd,Calgary,Aspen Woods,51.067261,-114.08911,Townhouse,1966.0,2025-07-27,Poor,False,False,False,False,3,3.0,1569,1445.0,1,429000
AB-01124,7089 Prairie St,Calgary,Auburn Bay,51.003431,-114.070374,Condo,2009.0,2025-07-05,Good,True,False,False,False,3,1.0,724,,1,231000
AB-01125,7331 Maple St,Calgary,Beltline,51.038484,-114.042385,Townhouse,1983.0,2022-11-07,Excellent,False,True,False,False,3,2.0,1581,1754.0,1,651000
AB-01126,7680 Cedar Ave,Edmonton,Laurel,53.484011,-113.524672,Townhouse,1980.0,2025-10-11,Average,False,False,False,False,3,1.5,1344,1414.0,1,347000
AB-01127,5513 Park Rd,Calgary,Seton,51.068778,-114.099484,Townhouse,1991.0,2025-07-29,Average,False,False,False,False,3,2.0,1376,1627.0,1,407000
AB-01128,4770 River Way,Edmonton,Summerside,53.543999,-113.520887,Duplex,1995.0,2023-04-16,Average,True,False,False,False,3,2.5,1781,3039.0,2,570000
AB-01129,3680 Aspen Way,Calgary,Mahogany,51.071148,-114.081885,Detached,2021.0,2024-12-21,Good,False,False,True,False,4,3.0,1567,4550.0,1,689000
AB-01130,5037 Aspen Rd,Fort McMurray,Beacon Hill,56.677457,-111.398883,Semi-Detached,1965.0,2024-09-01,Average,False,False,True,False,2,2.0,2080,3455.0,2,558000
AB-01131,1150 River Way,Edmonton,Oliver,53.580261,-113.430823,Detached,1998.0,2026-04-14,Average,False,True,False,False,3,2.5,2717,3870.0,2,1030000
AB-01132,9846 Cedar Ave,Edmonton,Windermere,53.538979,-113.495447,Detached,2005.0,2025-06-28,Average,False,False,False,False,5,2.5,1825,3956.0,2,789000
AB-01133,3199 Park Rd,Calgary,Kensington,51.018517,-114.16043,Condo,2006.0,2025-10-25,Average,True,True,False,False,2,2.0,1089,,0,408000
AB-01134,4174 River Rd,Leduc,Black Stone,53.26813,-113.564,Condo,,2025-12-03,Poor,True,True,True,False,1,1.0,914,,2,199000
AB-01135,5241 Prairie Ave,Red Deer,Lancaster,52.255032,-113.833709,Detached,1963.0,2025-08-25,Poor,True,False,True,False,5,3.0,2631,5658.0,2,658000
AB-01136,5318 Maple Ave,Red Deer,Anders,52.267407,-113.832904,Semi-Detached,1964.0,2025-05-29,Average,False,True,False,False,3,2.5,2041,3053.0,0,541000
AB-01137,2286 Aspen Ave,Edmonton,Rutherford,53.548997,-113.492145,Detached,1980.0,2025-10-12,Average,True,True,True,False,4,2.5,2831,5740.0,3,899000
AB-01138,2112 Prairie Blvd,Edmonton,Summerside,53.550796,-113.474525,Condo,2019.0,2025-05-31,Average,False,True,False,False,1,1.0,1013,,0,305000
AB-01139,3550 Maple St,Calgary,Seton,51.080457,-114.088944,Duplex,1995.0,2023-12-14,Good,False,False,False,False,3,3.0,1342,2512.0,0,497000
AB-01140,4949 Cedar St,Calgary,Bridgeland,51.040201,-114.101225,Detached,1965.0,2022-10-22,Fair,False,False,False,True,4,4.0,2143,3669.0,2,707000
AB-01141,6876 Park Way,Calgary,Mahogany,51.06931,-114.047906,Condo,2007.0,2026-02-24,Fair,False,False,False,False,2,1.0,1201,,0,357000
AB-01142,5994 Prairie Way,Sherwood Park,Nottingham,53.570662,-113.343005,Detached,1993.0,2025-03-14,Fair,True,False,False,False,5,3.0,1328,4619.0,3,404000
AB-01143,8845 Park Rd,Leduc,Meadowview,53.264145,-113.516517,Detached,2003.0,2024-01-10,Average,False,False,False,False,4,2.0,1847,5029.0,3,621000
